            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
**************************************************************************************************************************************************************************************************************************************************************************
$$SOE
2463173.500000000, A.D. 2031-Nov-03 00:00:00.0000,  1.165593725327047E+00, -7.372526270474017E-01, -4.401323031977929E-02,  8.004310504719041E-03,  1.302318128133146E-02,  7.675788216337365E-05,  7.969560990205939E-03,  1.379886710224163E+00, -1.992764135021784E-04,
2463174.500000000, A.D. 2031-Nov-04 00:00:00.0000,  1.173532499912198E+00, -7.241883588936718E-01, -4.393400492867273E-02,  7.873081664027308E-03,  1.310511669010870E-02,  8.169174944177946E-05,  7.968452113449853E-03,  1.379694714165549E+00, -1.847109978947553E-04,
2463175.500000000, A.D. 2031-Nov-05 00:00:00.0000,  1.181339577639347E+00, -7.110428723665193E-01, -4.384984922227645E-02,  7.740919831613685E-03,  1.318561592849147E-02,  8.661838465838108E-05,  7.967427438603372E-03,  1.379517297215644E+00, -1.701185355765881E-04,
2463176.500000000, A.D. 2031-Nov-06 00:00:00.0000,  1.189014034622276E+00, -6.978176099684437E-01, -4.376077079092568E-02,  7.607843238306341E-03,  1.326466638720641E-02,  9.153707979906918E-05,  7.966487115931340E-03,  1.379354485392001E+00, -1.555011037671716E-04,
2463177.500000000, A.D. 2031-Nov-07 00:00:00.0000,  1.196554965319640E+00, -6.845140266571811E-01, -4.366677793587082E-02,  7.473870335362012E-03,  1.334225574258746E-02,  9.644712317697203E-05,  7.965631283678233E-03,  1.379206302630905E+00, -1.408607819262372E-04,
2463178.500000000, A.D. 2031-Nov-08 00:00:00.0000,  1.203961482743647E+00, -6.711335895618066E-01, -4.356787966850077E-02,  7.339019788774001E-03,  1.341837196833479E-02,  1.013478002679919E-04,  7.964860068026292E-03,  1.379072770780138E+00, -1.261996544787289E-04,
2463179.500000000, A.D. 2031-Nov-09 00:00:00.0000,  1.211232718662395E+00, -6.576777776932869E-01, -4.346408570890339E-02,  7.203310465234506E-03,  1.349300333574819E-02,  1.062383979256236E-04,  7.964173583049712E-03,  1.378953909591031E+00, -1.115198150214650E-04,
2463180.500000000, A.D. 2031-Nov-10 00:00:00.0000,  1.218367823796995E+00, -6.441480816501035E-01, -4.335540648434989E-02,  7.066761417874813E-03,  1.356613841208097E-02,  1.111182084072205E-04,  7.963571930673053E-03,  1.378849736711277E+00, -9.682337030050045E-05,
2463181.500000000, A.D. 2031-Nov-11 00:00:00.0000,  1.225365968013746E+00, -6.305460033205464E-01, -4.324185312793882E-02,  6.929391878108864E-03,  1.363776606309266E-02,  1.159865306456923E-04,  7.963055200640081E-03,  1.378760267679526E+00, -8.211244116552681E-05,
2463182.500000000, A.D. 2031-Nov-12 00:00:00.0000,  1.232226340510242E+00, -6.168730555824014E-01, -4.312343747698009E-02,  6.791221255377023E-03,  1.370787545437653E-02,  1.208426677448872E-04,  7.962623470489051E-03,  1.378685515921112E+00, -6.738915592409211E-05,
2463183.500000000, A.D. 2031-Nov-13 00:00:00.0000,  1.238948149994666E+00, -6.031307619990578E-01, -4.300017207079936E-02,  6.652269141157909E-03,  1.377645604971695E-02,  1.256859221538123E-04,  7.962276805527760E-03,  1.378625492743728E+00, -5.265563843820877E-05,
2463184.500000000, A.D. 2031-Nov-14 00:00:00.0000,  1.245530624859074E+00, -5.893206565108107E-01, -4.287207014829719E-02,  6.512555308529109E-03,  1.384349761580391E-02,  1.305155930076439E-04,  7.962015258809360E-03,  1.378580207333244E+00, -3.791400302332563E-05,
2463185.500000000, A.D. 2031-Nov-15 00:00:00.0000,  1.251973013347579E+00, -5.754442831216443E-01, -4.273914564571795E-02,  6.372099701186836E-03,  1.390899023643715E-02,  1.353309789640065E-04,  7.961838871115153E-03,  1.378549666750722E+00, -2.316636280652279E-05,
2463186.500000000, A.D. 2031-Nov-16 00:00:00.0000,  1.258274583718858E+00, -5.615031955830543E-01, -4.260141319444696E-02,  6.230922418735930E-03,  1.397292432444185E-02,  1.401313829674312E-04,  7.961747670945683E-03,  1.378533875930879E+00, -8.414840102716422E-06,
2463187.500000000, A.D. 2031-Nov-17 00:00:00.0000,  1.264434624401529E+00, -5.474989570756550E-01, -4.245888811825484E-02,  6.089043708089653E-03,  1.403529062302833E-02,  1.449161137451599E-04,  7.961741674514002E-03,  1.378532837680918E+00,  6.338433399788687E-06,
2463188.500000000, A.D. 2031-Nov-18 00:00:00.0000,  1.270452444141955E+00, -5.334331398877044E-01, -4.231158642978462E-02,  5.946483957980813E-03,  1.409608019944908E-02,  1.496844853097173E-04,  7.961820885736366E-03,  1.378546552678918E+00,  2.109132221378173E-05,
2463189.500000000, A.D. 2031-Nov-19 00:00:00.0000,  1.276327372145553E+00, -5.193073250898271E-01, -4.215952482675463E-02,  5.803263691217428E-03,  1.415528443842243E-02,  1.544358172609121E-04,  7.961985296224406E-03,  1.378575019472477E+00,  3.584169008327774E-05,
2463190.500000000, A.D. 2031-Nov-20 00:00:00.0000,  1.282058758212673E+00, -5.051231022068425E-01, -4.200272068844206E-02,  5.659403559061709E-03,  1.421289504203379E-02,  1.591694342089294E-04,  7.962234885287023E-03,  1.378618234479044E+00,  5.058740204594270E-05,
2463191.500000000, A.D. 2031-Nov-21 00:00:00.0000,  1.287645972868745E+00, -4.908820688880055E-01, -4.184119207238692E-02,  5.514924342807807E-03,  1.426890403884862E-02,  1.638846621986935E-04,  7.962569619943219E-03,  1.378676191988134E+00,  6.532632987532855E-05,
2463192.500000000, A.D. 2031-Nov-22 00:00:00.0000,  1.293088407487341E+00, -4.765858305753933E-01, -4.167495771073805E-02,  5.369846954362434E-03,  1.432330379693710E-02,  1.685808259597722E-04,  7.962989454937699E-03,  1.378748884164037E+00,  8.005635579863232E-05,
2463193.500000000, A.D. 2031-Nov-23 00:00:00.0000,  1.298385474405537E+00, -4.622360001691040E-01, -4.150403700589717E-02,  5.224192425357028E-03,  1.437608702934760E-02,  1.732572514153341E-04,  7.963494332752829E-03,  1.378836301047883E+00,  9.477536860672408E-05,
2463194.500000000, A.D. 2031-Nov-24 00:00:00.0000,  1.303536607032403E+00, -4.478341976891084E-01, -4.132845002582976E-02,  5.077981889520609E-03,  1.442724679158686E-02,  1.779132709431095E-04,  7.964084183621524E-03,  1.378938430559876E+00,  1.094812560095370E-04,
2463195.500000000, A.D. 2031-Nov-25 00:00:00.0000,  1.308541259951494E+00, -4.333820499352601E-01, -4.114821749951020E-02,  4.931236569098455E-03,  1.447677648026052E-02,  1.825482266519405E-04,  7.964758925548958E-03,  1.379055258503052E+00,  1.241718999922926E-04,
2463196.500000000, A.D. 2031-Nov-26 00:00:00.0000,  1.313398909016756E+00, -4.188811901468547E-01, -4.096336081233753E-02,  4.783977769654668E-03,  1.452466983350326E-02,  1.871614698023513E-04,  7.965518464342453E-03,  1.379186768568453E+00,  1.388451793646275E-04,
2463197.500000000, A.D. 2031-Nov-27 00:00:00.0000,  1.318109051440773E+00, -4.043332576614680E-01, -4.077390200104103E-02,  4.636226880768314E-03,  1.457092092724289E-02,  1.917523572258325E-04,  7.966362693642318E-03,  1.379332942340471E+00,  1.534989791896859E-04,
2463198.500000000, A.D. 2031-Nov-28 00:00:00.0000,  1.322671205875557E+00, -3.897398975717793E-01, -4.057986374812707E-02,  4.488005377145406E-03,  1.461552417095952E-02,  1.963202472835227E-04,  7.967291494952084E-03,  1.379493759302078E+00,  1.681312005708889E-04,
2463199.500000000, A.D. 2031-Nov-29 00:00:00.0000,  1.327084912487174E+00, -3.751027603799743E-01, -4.038126937644149E-02,  4.339334813799740E-03,  1.465847431411494E-02,  2.008644989850880E-04,  7.968304737674839E-03,  1.379669196841119E+00,  1.827397615139066E-04,
2463200.500000000, A.D. 2031-Nov-30 00:00:00.0000,  1.331349733024513E+00, -3.604235016508392E-01, -4.017814284402066E-02,  4.190236813421336E-03,  1.469976646034189E-02,  2.053844754246765E-04,  7.969402279159479E-03,  1.379859230258322E+00,  1.973225884277083E-04,
2463201.500000000, A.D. 2031-Dec-01 00:00:00.0000,  1.335465250880884E+00, -3.457037816647917E-01, -3.997050873869039E-02,  4.040733053497197E-03,  1.473939607405176E-02,  2.098795473181548E-04,  7.970583964751251E-03,  1.380063832776046E+00,  2.118776099712019E-04,
2463202.500000000, A.D. 2031-Dec-02 00:00:00.0000,  1.339431071147347E+00, -3.309452650706500E-01, -3.975839227191019E-02,  3.890845258284271E-03,  1.477735897468390E-02,  2.143490936713959E-04,  7.971849627839546E-03,  1.380282975546558E+00,  2.264027588823273E-04,
2463203.500000000, A.D. 2031-Dec-03 00:00:00.0000,  1.343246820658340E+00, -3.161496205371518E-01, -3.954181927207982E-02,  3.740595190852602E-03,  1.481365132664968E-02,  2.187925019802088E-04,  7.973199089904182E-03,  1.380516627660047E+00,  2.408959744186197E-04,
2463204.500000000, A.D. 2031-Dec-04 00:00:00.0000,  1.346912148031023E+00, -3.013185204034340E-01, -3.932081617795179E-02,  3.590004644080329E-03,  1.484826963329131E-02,  2.232091689141931E-04,  7.974632160568608E-03,  1.380764756153835E+00,  2.553552021613286E-04,
2463205.500000000, A.D. 2031-Dec-05 00:00:00.0000,  1.350426723698734E+00, -2.864536403299338E-01, -3.909541003239744E-02,  3.439095437554753E-03,  1.488121073798613E-02,  2.275984984812547E-04,  7.976148637664037E-03,  1.381027326023482E+00,  2.697783976970230E-04,
2463206.500000000, A.D. 2031-Dec-06 00:00:00.0000,  1.353790239937597E+00, -2.715566589503360E-01, -3.886562847612832E-02,  3.287889421122311E-03,  1.491247183142725E-02,  2.319598973999792E-04,  7.977748307299378E-03,  1.381304300234893E+00,  2.841635357362009E-04,
2463207.500000000, A.D. 2031-Dec-07 00:00:00.0000,  1.357002410885328E+00, -2.566292575234069E-01, -3.863149974088401E-02,  3.136408472402018E-03,  1.494205045932004E-02,  2.362927735376211E-04,  7.979430943929342E-03,  1.381595639736113E+00,  2.985086136904783E-04,
2463208.500000000, A.D. 2031-Dec-08 00:00:00.0000,  1.360062972552588E+00, -2.416731195836579E-01, -3.839305264215187E-02,  2.984674481228766E-03,  1.496994452308450E-02,  2.405965403596810E-04,  7.981196310421346E-03,  1.381901303468906E+00,  3.128116439495806E-04,
2463209.500000000, A.D. 2031-Dec-09 00:00:00.0000,  1.362971682827895E+00, -2.266899305917376E-01, -3.815031657189843E-02,  2.832709331581298E-03,  1.499615227612137E-02,  2.448706223287344E-04,  7.983044158128273E-03,  1.382221248381360E+00,  3.270706442828686E-04,
2463210.500000000, A.D. 2031-Dec-10 00:00:00.0000,  1.365728321476250E+00, -2.116813775863545E-01, -3.790332149144274E-02,  2.680534891620562E-03,  1.502067232147268E-02,  2.491144565042446E-04,  7.984974226969439E-03,  1.382555429441899E+00,  3.412836357427884E-04,
2463211.500000000, A.D. 2031-Dec-11 00:00:00.0000,  1.368332690130463E+00, -1.966491488382642E-01, -3.765209792404148E-02,  2.528173011771908E-03,  1.504350360776920E-02,  2.533274903051228E-04,  7.986986245513663E-03,  1.382903799653673E+00,  3.554486486704295E-04,
2463212.500000000, A.D. 2031-Dec-12 00:00:00.0000,  1.370784612274729E+00, -1.815949335052463E-01, -3.739667694692841E-02,  2.375645525154836E-03,  1.506464542061922E-02,  2.575091778488741E-04,  7.989079931060050E-03,  1.383266310068538E+00,  3.695637314436541E-04,
2463213.500000000, A.D. 2031-Dec-13 00:00:00.0000,  1.373083933221577E+00, -1.665204212871442E-01, -3.713709018324890E-02,  2.222974246069196E-03,  1.508409737827444E-02,  2.616589771625418E-04,  7.991254989721806E-03,  1.383642909801572E+00,  3.836269562645870E-04,
2463214.500000000, A.D. 2031-Dec-14 00:00:00.0000,  1.375230520083326E+00, -1.514273020815100E-01, -3.687336979440042E-02,  2.070180963463295E-03,  1.510185944037873E-02,  2.657763504069146E-04,  7.993511116520077E-03,  1.384033546047326E+00,  3.976364182068133E-04,
2463215.500000000, A.D. 2031-Dec-15 00:00:00.0000,  1.377224261737456E+00, -1.363172656411374E-01, -3.660554847252950E-02,  1.917287429419996E-03,  1.511793191971567E-02,  2.698607670318541E-04,  7.995847995484995E-03,  1.384438164097311E+00,  4.115902294993920E-04,
2463216.500000000, A.D. 2031-Dec-16 00:00:00.0000,  1.379065068784375E+00, -1.211920012338740E-01, -3.633365943248543E-02,  1.764315348467754E-03,  1.513231548141631E-02,  2.739117062506118E-04,  7.998265299754682E-03,  1.384856707357147E+00,  4.254865164872200E-04,
2463217.500000000, A.D. 2031-Dec-17 00:00:00.0000,  1.380752873497380E+00, -1.060531973038912E-01, -3.605773640307172E-02,  1.611286369220280E-03,  1.514501113119579E-02,  2.779286577692576E-04,  8.000762691669770E-03,  1.385289117362928E+00,  4.393234197490485E-04,
2463218.500000000, A.D. 2031-Dec-18 00:00:00.0000,  1.382287629766184E+00, -9.090254113396404E-02, -3.577781361816831E-02,  1.458222075127615E-03,  1.515602020428065E-02,  2.819111227292604E-04,  8.003339822870872E-03,  1.385735333798097E+00,  4.530990925426251E-04,
2463219.500000000, A.D. 2031-Dec-19 00:00:00.0000,  1.383669313035094E+00, -7.574171850985072E-02, -3.549392580823246E-02,  1.305143977445258E-03,  1.516534436073977E-02,  2.858586138174277E-04,  8.005996334405562E-03,  1.386195294511966E+00,  4.668117004428348E-04,
2463220.500000000, A.D. 2031-Dec-20 00:00:00.0000,  1.384897920235413E+00, -6.057241338803694E-02, -3.520610819202354E-02,  1.152073516530304E-03,  1.517298558605714E-02,  2.897706517124564E-04,  8.008731856842193E-03,  1.386668935539428E+00,  4.804594288956957E-04,
2463221.500000000, A.D. 2031-Dec-21 00:00:00.0000,  1.385973469711022E+00, -4.539630756641374E-02, -3.491439646803930E-02,  9.990320663214168E-04,  1.517894619489906E-02,  2.936467602709208E-04,  8.011546010383324E-03,  1.387156191120596E+00,  4.940404939916018E-04,
2463222.500000000, A.D. 2031-Dec-22 00:00:00.0000,  1.386896001137055E+00, -3.021508035635263E-02, -3.461882680550395E-02,  8.460409278620974E-04,  1.518322883432060E-02,  2.974864670673061E-04,  8.014438404977143E-03,  1.387656993720092E+00,  5.075531424979960E-04,
2463223.500000000, A.D. 2031-Dec-23 00:00:00.0000,  1.387665575432587E+00, -1.503040825599279E-02, -3.431943583525448E-02,  6.931213112988165E-04,  1.518583648200441E-02,  3.012893093150632E-04,  8.017408640432227E-03,  1.388171274046919E+00,  5.209956405649228E-04,
2463224.500000000, A.D. 2031-Dec-24 00:00:00.0000,  1.388282274667966E+00,  1.560353735642316E-04, -3.401626064083118E-02,  5.402943209372893E-04,  1.518677244181485E-02,  3.050548382389276E-04,  8.020456306539291E-03,  1.388698961075540E+00,  5.343662654648948E-04,
2463225.500000000, A.D. 2031-Dec-25 00:00:00.0000,  1.388746201966179E+00,  1.534258062782222E-02, -3.370933874953747E-02,  3.875809504516174E-04,  1.518604033870763E-02,  3.087826186422355E-04,  8.023580983195699E-03,  1.389239982067439E+00,  5.476633073747754E-04,
2463226.500000000, A.D. 2031-Dec-26 00:00:00.0000,  1.389057481397431E+00,  3.052756137474780E-02, -3.339870812303940E-02,  2.350020832433566E-04,  1.518364410944166E-02,  3.124722258389140E-04,  8.026782240526697E-03,  1.389794262592111E+00,  5.608850760365406E-04,
2463227.500000000, A.D. 2031-Dec-27 00:00:00.0000,  1.389216257867445E+00,  4.570931556819489E-02, -3.308440714764917E-02,  8.257849195439138E-05,  1.517958799146652E-02,  3.161232427225970E-04,  8.030059639005776E-03,  1.390361726547898E+00,  5.740299060021461E-04,
2463228.500000000, A.D. 2031-Dec-28 00:00:00.0000,  1.389222697001008E+00,  6.088618555898145E-02, -3.276647462491512E-02, -6.966916391597533E-05,  1.517387652106437E-02,  3.197352579967032E-04,  8.033412729582596E-03,  1.390942296184145E+00,  5.870961597327762E-04,
2463229.500000000, A.D. 2031-Dec-29 00:00:00.0000,  1.389076985021123E+00,  7.605651840250159E-02, -3.244494976270151E-02, -2.217203434736156E-04,  1.516651454368997E-02,  3.233078666648582E-04,  8.036841053820193E-03,  1.391535892124952E+00,  6.000822282038397E-04,
2463230.500000000, A.D. 2031-Dec-30 00:00:00.0000,  1.388779328622494E+00,  9.121866616214075E-02, -3.211987216613979E-02, -3.735546335705099E-04,  1.515750722077477E-02,  3.268406726108599E-04,  8.040344144032848E-03,  1.392142433393047E+00,  6.129865283291231E-04,
2463231.500000000, A.D. 2031-Dec-31 00:00:00.0000,  1.388329954838266E+00,  1.063709862089908E-01, -3.179128182789619E-02, -5.251517580753552E-04,  1.514686002146297E-02,  3.303332906954155E-04,  8.043921523417694E-03,  1.392761837432573E+00,  6.258074996839652E-04,
2463232.500000000, A.D. 2032-Jan-01 00:00:00.0000,  1.387729110900867E+00,  1.215118415186738E-01, -3.145921911804626E-02, -6.764915866728422E-04,  1.513457870784542E-02,  3.337853480879039E-04,  8.047572706184718E-03,  1.393394020131595E+00,  6.385436007585762E-04,
2463233.500000000, A.D. 2032-Jan-02 00:00:00.0000,  1.386977064098486E+00,  1.366396009648244E-01, -3.112372477422655E-02, -8.275541429736661E-04,  1.512066932528964E-02,  3.371964853353156E-04,  8.051297197693454E-03,  1.394038895845774E+00,  6.511933055994882E-04,
2463234.500000000, A.D. 2032-Jan-03 00:00:00.0000,  1.386074101627477E+00,  1.517526396078119E-01, -3.078483989221384E-02, -9.783196068462853E-04,  1.510513819871298E-02,  3.405663550099592E-04,  8.055094494596767E-03,  1.394696377423253E+00,  6.637551064197529E-04,
2463235.500000000, A.D. 2032-Jan-04 00:00:00.0000,  1.385020530439736E+00,  1.668493389782806E-01, -3.044260591648293E-02, -1.128768308728787E-03,  1.508799193103937E-02,  3.438946167243091E-04,  8.058964084984693E-03,  1.395366376229570E+00,  6.762275243870887E-04,
2463236.500000000, A.D. 2032-Jan-05 00:00:00.0000,  1.383816677084540E+00,  1.819280873568355E-01, -3.009706463041007E-02, -1.278880726085734E-03,  1.506923740373869E-02,  3.471809333414072E-04,  8.062905448525264E-03,  1.396048802172038E+00,  6.886091184949501E-04,
2463237.500000000, A.D. 2032-Jan-06 00:00:00.0000,  1.382462887545591E+00,  1.969872800510700E-01, -2.974825814632434E-02, -1.428637493605351E-03,  1.504888177789697E-02,  3.504249739334419E-04,  8.066918056606937E-03,  1.396743563724405E+00,  7.008984808754475E-04,
2463238.500000000, A.D. 2032-Jan-07 00:00:00.0000,  1.380959527074139E+00,  2.120253196690591E-01, -2.939622889576923E-02, -1.578019420378448E-03,  1.502693249175921E-02,  3.536264200772158E-04,  8.071001372486957E-03,  1.397450567952544E+00,  7.130942248660976E-04,
2463239.500000000, A.D. 2032-Jan-08 00:00:00.0000,  1.379306980018057E+00,  2.270406163875119E-01, -2.904101961993435E-02, -1.727007499180385E-03,  1.500339725497061E-02,  3.567849683136205E-04,  8.075154851442667E-03,  1.398169720540650E+00,  7.251949805172631E-04,
2463240.500000000, A.D. 2032-Jan-09 00:00:00.0000,  1.377505649645935E+00,  2.420315882142635E-01, -2.868267335982319E-02, -1.875582906499952E-03,  1.497828403948913E-02,  3.599003280837542E-04,  8.079377940919018E-03,  1.398900925816784E+00,  7.371993985665767E-04,
2463241.500000000, A.D. 2032-Jan-10 00:00:00.0000,  1.375555957966093E+00,  2.569966612463753E-01, -2.832123344600587E-02, -2.023727001449308E-03,  1.495160106649471E-02,  3.629722188562374E-04,  8.083670080671833E-03,  1.399644086777672E+00,  7.491061543407506E-04,
2463242.500000000, A.D. 2032-Jan-11 00:00:00.0000,  1.373458345541814E+00,  2.719342699246309E-01, -2.795674348845403E-02, -2.171421326683015E-03,  1.492335679618874E-02,  3.660003681345419E-04,  8.088030702914459E-03,  1.400399105114102E+00,  7.609139495134575E-04,
2463243.500000000, A.D. 2032-Jan-12 00:00:00.0000,  1.371213271303979E+00,  2.868428572836574E-01, -2.758924736696674E-02, -2.318647609298552E-03,  1.489355992985440E-02,  3.689845100045958E-04,  8.092459232473372E-03,  1.401165881237867E+00,  7.726215158621396E-04,
2463244.500000000, A.D. 2032-Jan-13 00:00:00.0000,  1.368821212360542E+00,  3.017208751966853E-01, -2.721878922192533E-02, -2.465387763677942E-03,  1.486221941989101E-02,  3.719243853829051E-04,  8.096955086947581E-03,  1.401944314309361E+00,  7.842276190603117E-04,
2463245.500000000, A.D. 2032-Jan-14 00:00:00.0000,  1.366282663801377E+00,  3.165667846151324E-01, -2.684541344463342E-02, -2.611623898726064E-03,  1.482934447023583E-02,  3.748197443656800E-04,  8.101517676862640E-03,  1.402734302264247E+00,  7.957310567564543E-04,
2463246.500000000, A.D. 2032-Jan-15 00:00:00.0000,  1.363598138498399E+00,  3.313790558039725E-01, -2.646916466708031E-02, -2.757338326774141E-03,  1.479494452283171E-02,  3.776703486933903E-04,  8.106146405819095E-03,  1.403535741839161E+00,  8.071306519880547E-04,
2463247.500000000, A.D. 2032-Jan-16 00:00:00.0000,  1.360768166902434E+00,  3.461561685730454E-01, -2.609008775174163E-02, -2.902513571748403E-03,  1.475902924338025E-02,  3.804759735610993E-04,  8.110840670643719E-03,  1.404348528597896E+00,  8.184252465578537E-04,
2463248.500000000, A.D. 2032-Jan-17 00:00:00.0000,  1.357793296837900E+00,  3.608966125031383E-01, -2.570822778189004E-02, -3.047132373498209E-03,  1.472160851415700E-02,  3.832364078729533E-04,  8.115599861547185E-03,  1.405172556958703E+00,  8.296136993296975E-04,
2463249.500000000, A.D. 2032-Jan-18 00:00:00.0000,  1.354674093294711E+00,  3.755988871658119E-01, -2.532363005216039E-02, -3.191177684375343E-03,  1.468269242994952E-02,  3.859514510714498E-04,  8.120423362282444E-03,  1.406007720221714E+00,  8.406948926368830E-04,
2463250.500000000, A.D. 2032-Jan-19 00:00:00.0000,  1.351411138216534E+00,  3.902615023376336E-01, -2.493634005889642E-02, -3.334632660949656E-03,  1.464229129402334E-02,  3.886209076937204E-04,  8.125310550298579E-03,  1.406853910595577E+00,  8.516677432323546E-04,
2463251.500000000, A.D. 2032-Jan-20 00:00:00.0000,  1.348005030285745E+00,  4.048829782104365E-01, -2.454640349030476E-02, -3.477480663045547E-03,  1.460041561749535E-02,  3.912445856169743E-04,  8.130260796893784E-03,  1.407711019223951E+00,  8.625312068824292E-04,
2463252.500000000, A.D. 2032-Jan-21 00:00:00.0000,  1.344456384706161E+00,  4.194618455978866E-01, -2.415386621681150E-02, -3.619705265978777E-03,  1.455707612070582E-02,  3.938223009347522E-04,  8.135273467373831E-03,  1.408578936212936E+00,  8.732842709104512E-04,
2463253.500000000, A.D. 2032-Jan-22 00:00:00.0000,  1.340765832983836E+00,  4.339966461367852E-01, -2.375877428173565E-02, -3.761290273889364E-03,  1.451228373049571E-02,  3.963538833874386E-04,  8.140347921214408E-03,  1.409457550659185E+00,  8.839259448583867E-04,
2463254.500000000, A.D. 2032-Jan-23 00:00:00.0000,  1.336934022705084E+00,  4.484859324819120E-01, -2.336117389191673E-02, -3.902219722774651E-03,  1.446604957195127E-02,  3.988391766845935E-04,  8.145483512219670E-03,  1.410346750677356E+00,  8.944552594534620E-04,
2463255.500000000, A.D. 2032-Jan-24 00:00:00.0000,  1.332961617311125E+00,  4.629282684951612E-01, -2.296111140795008E-02, -4.042477877684942E-03,  1.441838495556358E-02,  4.012780357744576E-04,  8.150679588673862E-03,  1.411246423426364E+00,  9.048712693329395E-04,
2463256.500000000, A.D. 2032-Jan-25 00:00:00.0000,  1.328849295870151E+00,  4.773222294302979E-01, -2.255863333427701E-02, -4.182049231930224E-03,  1.436930136341909E-02,  4.036703248540418E-04,  8.155935493492073E-03,  1.412156455135484E+00,  9.151730528526536E-04,
2463257.500000000, A.D. 2032-Jan-26 00:00:00.0000,  1.324597752848299E+00,  4.916664021132120E-01, -2.215378630975035E-02, -4.320918506918141E-03,  1.431881044281365E-02,  4.060159158643982E-04,  8.161250564377632E-03,  1.413076731131602E+00,  9.253597131765969E-04,
2463258.500000000, A.D. 2032-Jan-27 00:00:00.0000,  1.320207697879849E+00,  5.059593851165328E-01, -2.174661709882127E-02, -4.459070649831307E-03,  1.426692401190616E-02,  4.083146866642563E-04,  8.166624133984944E-03,  1.414007135867409E+00,  9.354303854434450E-04,
2463259.500000000, A.D. 2032-Jan-28 00:00:00.0000,  1.315679855535419E+00,  5.201997889283553E-01, -2.133717258274103E-02, -4.596490834124972E-03,  1.421365406726480E-02,  4.105665211279490E-04,  8.172055530079415E-03,  1.414947552949095E+00,  9.453842423871878E-04,
2463260.500000000, A.D. 2032-Jan-29 00:00:00.0000,  1.311014965087177E+00,  5.343862361160729E-01, -2.092549975022085E-02, -4.733164466453492E-03,  1.415901277831177E-02,  4.127713119975924E-04,  8.177544075690376E-03,  1.415897865162820E+00,  9.552204896081105E-04,
2463261.500000000, A.D. 2032-Jan-30 00:00:00.0000,  1.306213780271919E+00,  5.485173614860247E-01, -2.051164568783310E-02, -4.869077195504473E-03,  1.410301247205316E-02,  4.149289640045604E-04,  8.183089089262668E-03,  1.416857954500969E+00,  9.649383552959332E-04,
2463262.500000000, A.D. 2032-Jan-31 00:00:00.0000,  1.301277069053501E+00,  5.625918122382270E-01, -2.009565757081782E-02, -5.004214917619244E-03,  1.404566562189807E-02,  4.170393954302247E-04,  8.188689884813036E-03,  1.417827702189221E+00,  9.745370840087518E-04,
2463263.500000000, A.D. 2032-Feb-01 00:00:00.0000,  1.296205613384769E+00,  5.766082481148868E-01, -1.967758265436820E-02, -5.138563775700077E-03,  1.398698484242498E-02,  4.191025367974231E-04,  8.194345772088088E-03,  1.418806988713906E+00,  9.840159386719143E-04,
2463264.500000000, A.D. 2032-Feb-02 00:00:00.0000,  1.291000208967945E+00,  5.905653415426032E-01, -1.925746826490325E-02, -5.272110151049199E-03,  1.392698288378821E-02,  4.211183262743692E-04,  8.200056056716989E-03,  1.419795693848443E+00,  9.933742087137123E-04,
2463265.500000000, A.D. 2032-Feb-03 00:00:00.0000,  1.285661665013241E+00,  6.044617777697074E-01, -1.883536179110432E-02, -5.404840655104880E-03,  1.386567262647223E-02,  4.230867050070740E-04,  8.205820040360022E-03,  1.420793696679056E+00,  1.002611218059721E-03,
2463266.500000000, A.D. 2032-Feb-04 00:00:00.0000,  1.280190803996744E+00,  6.182962549999063E-01, -1.841131067507779E-02, -5.536742131497792E-03,  1.380306708227724E-02,  4.250076177366054E-04,  8.211637020860895E-03,  1.421800875631153E+00,  1.011726326101547E-03,
2463267.500000000, A.D. 2032-Feb-05 00:00:00.0000,  1.274588461418348E+00,  6.320674845215054E-01, -1.798536240395121E-02, -5.667801667925166E-03,  1.373917939717728E-02,  4.268810185150276E-04,  8.217506292404926E-03,  1.422817108496710E+00,  1.020718920881918E-03,
2463268.500000000, A.D. 2032-Feb-06 00:00:00.0000,  1.268855485559150E+00,  6.457741908306228E-01, -1.755756450164413E-02, -5.798006603951894E-03,  1.367402284736783E-02,  4.287068743845156E-04,  8.223427145675068E-03,  1.423842272461286E+00,  1.029588413464125E-03,
2463269.500000000, A.D. 2032-Feb-07 00:00:00.0000,  1.262992737237314E+00,  6.594151117482507E-01, -1.712796452034756E-02, -5.927344529223065E-03,  1.360761082781376E-02,  4.304851640931606E-04,  8.229398867999388E-03,  1.424876244129563E+00,  1.038334237528214E-03,
2463270.500000000, A.D. 2032-Feb-08 00:00:00.0000,  1.257001089562593E+00,  6.729889985325436E-01, -1.669661003169116E-02, -6.055803280129834E-03,  1.353995683759982E-02,  4.322158757468053E-04,  8.235420743493593E-03,  1.425918899550018E+00,  1.046955848298598E-03,
2463271.500000000, A.D. 2032-Feb-09 00:00:00.0000,  1.250881427690886E+00,  6.864946159870045E-01, -1.626354861815210E-02, -6.183370939125199E-03,  1.347107446877953E-02,  4.338990056974474E-04,  8.241492053207219E-03,  1.426970114240235E+00,  1.055452720065721E-03,
